platform,category,ranking_type,ranking_label,rank,product_name,product_key,price,original_price,discount_rate,discount_amount,delivery_type,review_count,rating,price_group,review_group,is_top20,duplicate_in_ranking_type,duplicate_in_platform,duplicate_overall,collected_date,source_file
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,31,[6개월분] 메디트리 유산균 100억 장까지 살아가는 캡슐 알약 모유유래유산균,메디트리 유산균 100억 장까지 살아가는 캡슐 알약 모유유래유산균,55900,,0,,,9598,4.9,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,32,서울대 위바이옴 두뇌엔 닥터PS 70 포스파티딜세린 분말 세린에이드,서울대 위바이옴 두뇌엔 닥터ps 70 포스파티딜세린 분말 세린에이드,118000,,0,,,19015,4.8,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,33,[본사 정식 스토어] 김용건이 선택한 청정 울릉도 마가보감 프리미엄 1개월 마가목 열매 엉겅퀴 마가목즙[N배송],정식 스토어 김용건이 선택한 청정 울릉도 마가보감 프리미엄 1개월 마가목 열매 엉겅퀴 마가목즙 n배송,349000,,0,,,795,4.8,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,34,조선비책 침향환 초고함량 발효 침향 효능 침향단 체내흡수2.5배 침향원 1박스60환,조선비책 침향환 초고함량 발효 침향 효능 침향단 체내흡수2 5배 침향원 1박스60환,99000,,0,,,70956,4.9,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,35,[6개입] 닥터린 송중기 철갑상어 콘드로이친 1200 맥스 저분자 뮤코다당단백,닥터린 송중기 철갑상어 콘드로이친 1200 맥스 저분자 뮤코다당단백,99000,,0,,,27727,4.8,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,36,종근당건강 프로메가 알티지 오메가3 듀얼 비타민D 4000IU,종근당건강 프로메가 알티지 오메가3 듀얼 비타민d 4000iu,67000,,0,,,6370,4.9,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,37,마켓오래 유케어 200ml x 24팩 (완전균형영양식),마켓오래 유케어 200ml x 완전균형영양식,49000,,0,,,615,4.8,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,38,"고려은단 식물성 퓨어 알티지 오메가3 기억력+ 60캡슐, 3개",고려은단 식물성 퓨어 알티지 오메가3 기억력,44900,,0,,,71385,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,39,호관원 프리미엄 골드 이만기 홈쇼핑 60포 1박스,호관원 프리미엄 골드 이만기 홈쇼핑,265000,,0,,,701,4.8,high_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,40,[8개월분] 락티브 활성형 엽산 800 non-GMO 임산부 수유부 오은영 성분배합,락티브 활성형 엽산 800 non gmo 임산부 수유부 오은영 성분배합,72000,,0,,,12476,4.9,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,41,"고려은단 메가도스C 비타민C 2000mg X 100포 (200g), 2개",고려은단 메가도스c 비타민c 2000mg x 200g,35900,,0,,,31970,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,42,[네이버 단독]고려은단 메가도스 이뮨샷 30병 종합멀티비타민+아미노산+아르기닌,고려은단 메가도스 이뮨샷 종합멀티비타민 아미노산 아르기닌,54900,,0,,,30859,4.9,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,43,배석철의 아미나 고용량 비타민B3 500mg 미국산 니코틴산아미드,배석철의 아미나 고용량 비타민b3 500mg 미국산 니코틴산아미드,45000,,0,,,922,4.8,mid_price,low_review,False,True,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,44,종근당건강 프로메가 오메가3 트리플,종근당건강 프로메가 오메가3 트리플,58900,,0,,,30644,4.9,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,45,센트룸 이뮨부스트 데일리 프로텍션C,센트룸 이뮨부스트 데일리 프로텍션c,81000,,0,,,172,4.9,high_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,46,(최신제조) 독일PM쥬스 파워칵테일 리스토레이트 액티바이즈 피트라인 3종세트,최신제조 독일pm쥬스 파워칵테일 리스토레이트 액티바이즈 피트라인 3종세트,123400,,0,,,3995,4.9,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,47,사계명원 청명진액 BEST 4박스 60스틱 칼슘마그네슘비타민D 녹용 특허성분 킬슘진액,사계명원 청명진액 best 칼슘마그네슘비타민d 녹용 특허성분 킬슘진액,106000,,0,,,523,4.7,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,48,종근당 비타민d 2000iu 임산부 성인 비타민d3 3개월분,종근당 비타민d 2000iu 임산부 성인 비타민d3,11900,,0,,,15234,4.9,low_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,49,덴프스 덴마크 유산균 이야기 170mg 6박스 (12개월분),덴프스 덴마크 유산균 이야기 170mg,122500,,0,,,9474,4.9,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,50,여에스더 유산균 골드 Pro,여에스더 유산균 골드 pro,89000,,0,,,8866,4.8,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,51,뉴케어 구수한맛 클래식 1BOX + 영양간식,뉴케어 구수한맛 클래식 영양간식,44990,,0,,,24238,4.9,mid_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,52,센트룸 실버 포 우먼 종합 멀티 비타민 영양제 112정 비타민B12 대용량,센트룸 실버 포 우먼 종합 멀티 비타민 영양제 비타민b12,35690,,0,,,10957,4.8,mid_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,53,"고려은단 비타민C 1000 이지+비타민D 180정, 2개 (6개월분)",고려은단 비타민c 1000 이지 비타민d,29900,,0,,,99999,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,54,[슈퍼적립] 솔티스 눈 프로텍션 프로S3 3박스 눈 건강,슈퍼적립 솔티스 눈 프로텍션 프로s3 눈 건강,38700,,0,,,8809,4.7,mid_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,55,그레인온 골드 카무트 효소,그레인온 골드 카무트 효소,72900,,0,,,94485,4.9,high_price,high_review,False,True,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,56,"고려은단 멀티비타민 올인원 60정 (4종 택2), 2개",고려은단 멀티비타민 올인원 4종 택2,42900,,0,,,6597,4.9,mid_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,57,종근당 락토핏 생유산균 골드 150포 5개월분 20억 50포 x 3통,종근당 락토핏 생유산균 골드 20억 x,28900,,0,,,3371,4.9,mid_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,58,종근당 장건강프로젝트365 비피더스 유산균 100억,종근당 장건강프로젝트365 비피더스 유산균 100억,63900,,0,,,11060,4.9,high_price,mid_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,59,GNM 올리브오일 1000mg 30캡슐 5박스 / 유기농 엑스트라버진 올리브유,gnm 올리브오일 1000mg 유기농 엑스트라버진 올리브유,25900,,0,,,14482,4.9,mid_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,60,비엔날씬 비에날씬 프로 다이어트 유산균 모유유래 비엔알 BNR17 김희선,비엔날씬 비에날씬 프로 다이어트 유산균 모유유래 비엔알 bnr17 김희선,41830,,0,,,640,4.7,mid_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,61,안국약품 토비콤 루테인 지아잔틴 아스타잔틴 루지아,안국약품 토비콤 루테인 지아잔틴 아스타잔틴 루지아,51000,,0,,,6328,4.8,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,62,"[휴온스N] 김정난 갱년기유산균YT1 메노락토 프로바이오틱스 3개월분, 90캡슐 1박스+프리미엄 징코 12일분",휴온스n 김정난 갱년기유산균yt1 메노락토 프로바이오틱스 프리미엄 징코,128000,,0,,,41442,4.8,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,63,"고려은단 메가도스B 비타민B 컴플렉스 60정, 3개 (6개월분)",고려은단 메가도스b 비타민b 컴플렉스,47900,,0,,,34838,4.9,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,64,혈액순환 진센큐 영양제 4개월분 은행잎추출물 나토키나제 징코 혈행 기억력 뇌건강 키토나제12 효소 병풀잎(부원료),혈액순환 진센큐 영양제 은행잎추출물 나토키나제 징코 혈행 기억력 뇌건강 키토나제12 효소 병풀잎 부원료,89000,,0,,,47316,4.8,high_price,high_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,65,(본사공식) 아이뮨랩 루마큐라 3개월,아이뮨랩 루마큐라 3개월,119100,,0,,,420,4.7,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,66,(총 2박스 60포 2개월분) 이경제 흑염소 진액 진 엑기스 즙 이경재 국내산 리뉴얼 70ml,총 이경제 흑염소 진액 진 엑기스 즙 이경재 국내산 70ml,94900,,0,,,32246,4.9,high_price,high_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,67,락토핏 플러스 듀얼바이오틱스 생유산균 200포 코스트코 종근당 프로바이오틱스 장 대용량,락토핏 플러스 듀얼바이오틱스 생유산균 코스트코 종근당 프로바이오틱스 장,31200,,0,,,9550,4.8,mid_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,68,암웨이 더블엑스 리필 종합 비타민 무기질,암웨이 더블엑스 리필 종합 비타민 무기질,67500,,0,,,4308,4.9,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,69,더리얼 캐나다 알티지 rTG 오메가3 맥스 1400 초임계 2개월 EPA DHA,더리얼 캐나다 알티지 rtg 오메가3 맥스 1400 초임계 2개월 epa dha,35900,,0,,,99999,4.8,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,70,"속편한 고려은단 비타민C 1000 중성비타민C 120정, 2개 (8개월분)",속편한 고려은단 비타민c 1000 중성비타민c,33900,,0,,,67529,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,71,"GNM 루테인 지아잔틴 아스타잔틴 30캡슐, 3개",gnm 루테인 지아잔틴 아스타잔틴,36900,,0,,,47431,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,72,솔티스 간 프로텍션 쉬잔세틴 개별인정원료,솔티스 간 프로텍션 쉬잔세틴 개별인정원료,50700,,0,,,1145,4.7,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,73,"고려은단 코엔자임Q10 90캡슐, 2개 (6개월분)",고려은단 코엔자임q10,33900,,0,,,15459,4.9,mid_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,74,덕인가 저온 발효 황칠 뿌리 진액 명인황근 30포 + 체험 1포,덕인가 저온 발효 황칠 뿌리 진액 명인황근 체험,198000,,0,,,968,4.8,high_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,75,YDY 폴라초임계오메가3 알티지오메가 고상온약사 성분배합,ydy 폴라초임계오메가3 알티지오메가 고상온약사 성분배합,89000,,0,,,17279,4.9,high_price,mid_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,76,[총 9개월분] GNM 칼슘 마그네슘 아연 비타민D 90정 x 3병 / 칼마디,총 gnm 칼슘 마그네슘 아연 비타민d x 칼마디,33900,,0,,,58056,4.9,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,77,종근당건강 아이클리어 루테인 지아잔틴 아스타잔틴,종근당건강 아이클리어 루테인 지아잔틴 아스타잔틴,75000,,0,,,7841,4.9,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,78,[4+1] 뉴트리코어 하이퍼셀 대마종자유 맥스 햄프씨드 오일 5개월,4 1 뉴트리코어 하이퍼셀 대마종자유 맥스 햄프씨드 오일 5개월,108000,,0,,,1511,4.7,high_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,79,비토노 이왕재박사 메가 비타민C 2000mg 고함량 영국산 분말 비타민씨,비토노 이왕재박사 메가 비타민c 2000mg 고함량 영국산 분말 비타민씨,65900,,0,,,34075,4.9,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,80,센트룸 우먼 더블업,센트룸 우먼 더블업,69000,,0,,,24944,4.9,high_price,mid_review,False,False,False,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,81,🎁부스터워터 증정🎁 [두드림] 슬림웨이 카무트 브랜드밀 발효효소,부스터워터 두드림 슬림웨이 카무트 브랜드밀 발효효소,69900,,0,,,2248,4.8,high_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,82,[이태리산] 유기농 대마종자유 냉압착 대마씨유 1병,이태리산 유기농 대마종자유 냉압착 대마씨유,21900,,0,,,1193,4.8,mid_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,83,고려은단 메가도스 비타민C 3000 고함량 비타민씨 영국산비타민c 가루 2개월,고려은단 메가도스 비타민c 3000 고함량 비타민씨 영국산비타민c 가루 2개월,19430,,0,,,3124,4.9,low_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,84,[손흥민 PICK] 하루틴 리포좀 비타민C,손흥민 pick 하루틴 리포좀 비타민c,62900,,0,,,38515,4.8,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,85,BNR17유산균 비엔날씬 비에날씬 프로 김희선 다이어트 유산균,bnr17유산균 비엔날씬 비에날씬 프로 김희선 다이어트 유산균,131300,,0,,,10187,4.8,high_price,mid_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,86,뉴트리원 이병헌 브레인 알파 피에스 포스파티딜세린 두 뇌 인지력,뉴트리원 이병헌 브레인 알파 피에스 포스파티딜세린 두 뇌 인지력,131900,,0,,,19821,4.8,high_price,mid_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,87,국내발송 자로우 펨 도피러스 업그레이드 60캡슐 여성 질유산균 팸 도필러스 재로우 임산부 변비,국내발송 자로우 펨 도피러스 업그레이드 여성 질유산균 팸 도필러스 재로우 임산부 변비,32900,,0,,,2656,4.9,mid_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,88,저스트글로우 알파리포산 R리포산 600mg 120캡슐 약4개월분 효능,저스트글로우 알파리포산 r리포산 600mg 약4개월분 효능,42800,,0,,,345,4.8,mid_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,89,센트룸 맨 더블업,센트룸 맨 더블업,69000,,0,,,22354,4.9,high_price,mid_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,90,[신신제약] 미야리산U 낙산균 프로바이오틱스,신신제약 미야리산u 낙산균 프로바이오틱스,45000,,0,,,27878,4.8,mid_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,91,바이오크로스 남진 쏘팔코사놀 레드 4개월분 옥타코사놀 쏘팔메토 골드,바이오크로스 남진 쏘팔코사놀 레드 옥타코사놀 쏘팔메토 골드,120000,,0,,,13338,4.8,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,92,디아이3 루테인 아스타잔틴 오메가3 눈건강,디아이3 루테인 아스타잔틴 오메가3 눈건강,59000,,0,,,4148,4.9,high_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,93,두뇌엔 닥터 PS맥스 PS80 서울대 위바이옴 포스파티딜세린 영양제 두뇌,두뇌엔 닥터 ps맥스 ps80 서울대 위바이옴 포스파티딜세린 영양제 두뇌,227800,,0,,,1037,4.8,high_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,94,서울대 위바이옴 두뇌엔 닥터PS 맥스 순도80% 포스파티딜세린 분말,서울대 위바이옴 두뇌엔 닥터ps 맥스 순도80 포스파티딜세린 분말,199000,,0,,,7687,4.9,high_price,mid_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,95,(유통기한 27년 1월) 멀티비타민 오쏘몰 바이탈 M 7일분 4박스 + 1일분 2개 + 쇼핑백 총 30일분,유통기한 27년 1월 멀티비타민 오쏘몰 바이탈 m 쇼핑백 총,83000,,0,,,6197,4.9,high_price,mid_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,96,[비타바움] 멀티비타민키즈 + V - Complex15 (30일분),비타바움 멀티비타민키즈 v complex15,95200,,0,,,45,4.9,high_price,low_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,97,오쏘몰 이뮨 멀티비타민 30일분 동아제약 국내배송 고급 쇼핑백,오쏘몰 이뮨 멀티비타민 동아제약 고급 쇼핑백,77900,,0,,,696,4.9,high_price,low_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,98,헤라클레스 엑스퍼트 알래스카 알티지 오메가3,헤라클레스 엑스퍼트 알래스카 알티지 오메가3,79800,,0,,,7750,4.9,high_price,mid_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,99,솔가 철분제 25,솔가 철분제 25,25200,,0,,,30819,4.9,mid_price,high_review,False,False,False,False,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_daily,많이구매한BEST_일간,100,[6개월분] 락티브 식물성 멜라토닌 2mg 함유 멜라드림,락티브 식물성 멜라토닌 2mg 함유 멜라드림,49000,,0,,,41629,4.7,high_price,high_review,False,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-일간-2026-06-01-12-02-48.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,1,BNR17 비에날씬 다이어트 유산균 모유유래 체지방감소 3개월 캡슐 + 비에날씬 활력UP 7포 (1BOX),bnr17 비에날씬 다이어트 유산균 모유유래 체지방감소 3개월 캡슐 비에날씬 활력up,198000,,0,,,89641,4.8,high_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,2,그레인온 골드 카무트 효소,그레인온 골드 카무트 효소,44900,,0,,,94485,4.9,mid_price,high_review,True,True,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,3,"고려은단 메가도스C 비타민C 3000mg X 100포 (300g), 2개",고려은단 메가도스c 비타민c 3000mg x 300g,49900,,0,,,99999,4.9,high_price,high_review,True,True,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,4,고려은단 비타민C 1000 600정 X 1개 (20개월분),고려은단 비타민c 1000 x,42900,,0,,,99999,4.9,mid_price,high_review,True,False,True,True,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx
