platform,category,ranking_type,ranking_label,rank,product_name,product_key,brand_or_seller,price,original_price,discount_rate,discount_amount,delivery_type,review_count,rating,log_review_count,price_group,review_group,price_group_by_platform,review_group_by_platform,is_top20,has_original_price,duplicate_in_ranking_type,duplicate_in_platform,duplicate_overall,product_url,image_url,collected_date,source_file,product_key_raw_check,price_raw,original_price_raw,discount_rate_raw,review_count_raw,rating_raw
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,67,유니시티 바이오스 라이프 이에너지 E 에너지 멀티비타민 9g,유니시티 바이오스 라이프 이에너지 e 에너지 멀티비타민 9g,헬스네이션,90900,,0,,,11943,4.8,9.387984339219026,high_price,mid_review,high_price,mid_review,False,False,False,False,False,https://adcr.shopping.naver.com/adclk.nhn?x=oH0rd2yHiPU4oeiOnqFqvf%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTajOJSVeDOqmhhiLTyntJohITj3qcg6gpwLKi55MK1o3XldmfgP6gFW6Ml5vYwZlWEL%2F%2BDoO4CD3C2zEhZTsXJOMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BECdjLlvqr%2FR9e7%2FTjcbUEOwX6EusrMDmMLeZ%2BGuPF74ap8N5cFPiKvpvtZFiNlkFvKYjbZ74QpH679PvaI6pXH8g6pKd3VDZvNeJa3SEGOGi%2F%2BricqFFXAwPOz7pAHgBQC7V67rfH3iNtVAxlGmuIM8HHzJajka3ac7jqzvjlu2p%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8224457/82244574004.2.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx,유니시티 바이오스 라이프 이에너지 e 에너지 멀티비타민 9g,90900,,,11943,4.8
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,68,바이오크로스 남진 쏘팔코사놀 레드 4개월분 옥타코사놀 쏘팔메토 골드,바이오크로스 남진 쏘팔코사놀 레드 옥타코사놀 쏘팔메토 골드,쏘팔코사놀,120000,,0,,,13338,4.8,9.498447354141044,high_price,mid_review,high_price,mid_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=lr6VmnH%2BPVBHEJJ4DkDRM%2F%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTajOJSVeDOqmhhiLTyntJogysJSIbuU%2FlgACv0598T3t%2F7js93ukulJrOegNhRkQXI5DSN4wdj3AyvEmsE7LNLuMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEpqHOg1zWKL2UQE2rJgDwZaLzRbStINAOgT1rIYmfAYWp8N5cFPiKvpvtZFiNlkFvZz1iK5L%2BSUDf%2B0oCBDyPZ2IsRHRKhVCf5IyPPIBzEQrVcC1Ser7ZnVa7KDd2bLy5C7V67rfH3iNtVAxlGmuIM8HHzJajka3ac7jqzvjlu2p%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8387801/83878019656.6.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx,바이오크로스 남진 쏘팔코사놀 레드 옥타코사놀 쏘팔메토 골드,120000,,,13338,4.8
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,69,[손흥민 PICK] 하루틴 리포좀 비타민C,손흥민 pick 하루틴 리포좀 비타민c,하루틴 공식스토어,62900,,0,,,38515,4.8,10.558829018360175,high_price,high_review,mid_price,high_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=BZSeoAs%2FCckc6k%2BEWGFsOP%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTajOJSVeDOqmhhiLTyntJoiKDIzYl3b%2FjiZdRT1FgZ80QSqu%2B%2BOwQrSu%2BlhWsWmPn2IEd3%2FvC41tVJXznWct5iCMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BE4DayOXXnUqX1W25VK3Q2mpOCLAtGaqyljcRVDN7ZH4%2Bp8N5cFPiKvpvtZFiNlkFvrqlqoztDwmWk0hRnH9Xc3NbWF8QYjrqgbf5xhCU7tMGtHXAN3QXq88Cg3pDxNgizC7V67rfH3iNtVAxlGmuIM8HHzJajka3ac7jqzvjlu2p%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_9069924/90699246210.5.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx,손흥민 pick 하루틴 리포좀 비타민c,62900,,,38515,4.8
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,70,뉴케어 구수한맛 클래식 1BOX + 영양간식,뉴케어 구수한맛 클래식 영양간식,대상웰라이프 본사쇼핑몰,44990,,0,,,24238,4.9,10.095718185206863,mid_price,mid_review,mid_price,mid_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=VtUCm0ZiWylTsbxvPQwgx%2F%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTajOJSVeDOqmhhiLTyntJohFmQQfMGNx0MHdLwNSTuIFK%2F86p3yLYsON%2FuQ9Vwq57TIUmCZU%2BbgAUDS6hBeUJ1SMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEiG5mz87Y%2BIIZVIO%2BkezNrLO1mauzWR%2FmGLnqL9TkUUqp8N5cFPiKvpvtZFiNlkFvfmbWx4uDIZFUwUbQHMPCK9vqsYgrFt%2Bwvwch4rfTSxUP0wxW81RipD82d3By2obGC7V67rfH3iNtVAxlGmuIM8HHzJajka3ac7jqzvjlu2p%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8886993/88869931074.12.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx,뉴케어 구수한맛 클래식 영양간식,44990,,,24238,4.9
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,71,락토핏 플러스 듀얼바이오틱스 생유산균 200포 코스트코 종근당 프로바이오틱스 장 대용량,락토핏 플러스 듀얼바이오틱스 생유산균 코스트코 종근당 프로바이오틱스 장,티에스shop,31200,,0,,,9550,4.8,9.164401140034737,mid_price,mid_review,low_price,mid_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=38xGeMkRW2RU1UDvsIsmUv%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTajOJSVeDOqmhhiLTyntJogczt%2FGapjwuvOYkQR8c1rBydZ2ssOZIXPXlChVPhneUi3AJUUGdzPjsdO1zhFrHQeMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEt7UhhM0XQfD3oOM5x0OibzhCgZqpCF78EWtnIrnFi9mp8N5cFPiKvpvtZFiNlkFv9UHMvUoBSrxOQsjf39KtSC5bKMadGIi7ckVoKFLcWSzuw%2FmIdb%2Bg%2BNJ9Zt5zG09%2FC7V67rfH3iNtVAxlGmuIM8HHzJajka3ac7jqzvjlu2p%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8212468/82124681819.8.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx,락토핏 플러스 듀얼바이오틱스 생유산균 코스트코 종근당 프로바이오틱스 장,31200,,,9550,4.8
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,72,순담록 녹용 진액 30포 직장인 노인 청소년 아이 어린이 녹용 즙,순담록 녹용 진액 직장인 노인 청소년 아이 어린이 녹용 즙,다모아백화점,139000,,0,,,3560,4.8,8.177796683277778,high_price,low_review,high_price,low_review,False,False,False,False,False,https://adcr.shopping.naver.com/adclk.nhn?x=OzymJPGutWjOI%2FQ61owVrf%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTajOJSVeDOqmhhiLTyntJoj9c%2FHQOS1v6cDJk%2FlPXPnzwSE6dJdHH7UEn%2BxbJs5GiCYHVX2CfUc%2FZEfcX1Xfux%2BMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BE%2BRL1qxbyYklZm3dpGmB0DegAuZxfRl%2BzN6ET4LU80vWp8N5cFPiKvpvtZFiNlkFvaAQlG0%2BSQP4g4HsqsWDvplVEo%2F%2BdZnE%2BpeKrwLYM6CqwAhKrOIrGpO5LMKmXIpU3C7V67rfH3iNtVAxlGmuIM8HHzJajka3ac7jqzvjlu2p%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8731805/87318055520.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx,순담록 녹용 진액 직장인 노인 청소년 아이 어린이 녹용 즙,139000,,,3560,4.8
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,73,압타민C 비타민C 1000mg 플러스,압타민c 비타민c 1000mg 플러스,반가운 웰니스 스토어,50000,,0,,,16823,4.8,9.730561717382535,high_price,mid_review,mid_price,mid_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=VyTjTRm9gtre2eebtvdVo%2F%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTajOJSVeDOqmhhiLTyntJog%2FVxTXEuyK%2FoavyY1aiAv4pMoNteV1S%2FyhWH9Culz7jL%2FfRK1dyFG7X607Fnu5DACMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEhLz00g9qE%2FxEyC4Gm87P7S%2FImBdrZ%2BQIBi04%2FvRq6KKp8N5cFPiKvpvtZFiNlkFvubtuQ84pBsvBxL9kkidMvBQ0ce0glCJviIL832wWqgpbRyfx%2BDl3GQje71qk7qkZC7V67rfH3iNtVAxlGmuIM8HHzJajka3ac7jqzvjlu2p%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8851642/88516429697.4.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx,압타민c 비타민c 1000mg 플러스,50000,,,16823,4.8
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,74,종근당 눈 루테인 지아잔틴 아스타잔틴 영양제 2개월분,종근당 눈 루테인 지아잔틴 아스타잔틴 영양제,비타헬스,28500,,0,,,1797,4.8,7.494430215031565,mid_price,low_review,low_price,low_review,False,False,False,False,False,https://adcr.shopping.naver.com/adclk.nhn?x=qPaQnurzkZ5qDz4bcB%2BBRP%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTajOJSVeDOqmhhiLTyntJoidsQyB00Vv2fTPAtfyeBRMfKuUWqO%2F8rD3qEcoilQ9EVOQJCbkXkTZalr66z9np%2F2MHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEJsQDTTnfLSbj6CupjbJyf%2BVz0ddIWpuM64OC6pxyzsSp8N5cFPiKvpvtZFiNlkFvW86jI4iGh4vov5Q62dFt1KTkqagVbuNO1VcwPRPJV9EbO%2B65mQRG%2BhtHcU7DmBsKC7V67rfH3iNtVAxlGmuIM8HHzJajka3ac7jqzvjlu2p%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8887959/88879592651.2.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx,종근당 눈 루테인 지아잔틴 아스타잔틴 영양제,28500,,,1797,4.8
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,75,(최신제조) 독일PM쥬스 파워칵테일 리스토레이트 액티바이즈 피트라인 3종세트,최신제조 독일pm쥬스 파워칵테일 리스토레이트 액티바이즈 피트라인 3종세트,순수를더하다,123400,,0,,,3995,4.9,8.293049139768444,high_price,low_review,high_price,low_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=lbs8M4sHNcZ6vTqQfpHFUv%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTajOJSVeDOqmhhiLTyntJogmTbarLfz5bdhAw7riJkley%2FdnZ%2BMvUOGqRkWZm3YOltZuzd7q1Bg7X%2FRafIRL1xuMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEyB8jzlVLJj59%2FgQ7NdtLV0dFGqQAY05ndnM5YBHFgMSp8N5cFPiKvpvtZFiNlkFvLJX8yJYBEkk0xwObsSEOJAXrHwy0ZNj6zaZN8cvTyUZ3WV6W0yK8i2x%2BfQXDg7VEC7V67rfH3iNtVAxlGmuIM8HHzJajka3ac7jqzvjlu2p%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8712394/87123941626.18.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx,최신제조 독일pm쥬스 파워칵테일 리스토레이트 액티바이즈 피트라인 3종세트,123400,,,3995,4.9
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,76,[네이버 단독 100일분] 닥터린 송중기 하이퍼셀 대마종자유 알파 햄프씨드오일 카나비노이드,닥터린 송중기 하이퍼셀 대마종자유 알파 햄프씨드오일 카나비노이드,닥터린 공식스토어,56900,,0,,,3856,4.8,8.257644958208228,high_price,low_review,mid_price,low_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=7dtenEt27R21Nrw0HAj0fP%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTajOJSVeDOqmhhiLTyntJojt%2F9aiN5Ef5WqKSHP%2B8pyz7LhNSeyGEbIfHWr1FcY2%2FvGsVokfrNqczBr8%2B7tCY4qMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEbxyp3XnT%2FeAA6bYqtCQFx0R5G8HCoQgLkQXrFhJrC7up8N5cFPiKvpvtZFiNlkFvLtJh0MaSCoa%2Brw5Jm%2FvSfMPooYcGQ1QQRelcdO%2F1nCWunTxaPuILT1ioTjtDbDp7C7V67rfH3iNtVAxlGmuIM8HHzJajka3ac7jqzvjlu2p%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_9045848/90458480388.6.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx,네이버 단독 닥터린 송중기 하이퍼셀 대마종자유 알파 햄프씨드오일 카나비노이드,56900,,,3856,4.8
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,77,"[휴온스N] 김정난 갱년기유산균YT1 메노락토 프로바이오틱스 3개월분, 90캡슐 1박스+프리미엄 징코 12일분",휴온스n 김정난 갱년기유산균yt1 메노락토 프로바이오틱스 프리미엄 징코,휴온스N,128000,,0,,,41442,4.8,10.632074268135453,high_price,high_review,high_price,high_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=1sRi759dd4vzcnuXWi%2FV2v%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTajOJSVeDOqmhhiLTyntJogEEvYGkE3am5N7RfXBf3HnytQ4KkEHd8EnxihtsyFpS8fLt991f3Tr8bIKJYA8rS2MHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BESVhXPE98hfS1kgH6cFvP9yIdIHcvPTQoVYdfFZlDYr6p8N5cFPiKvpvtZFiNlkFvTzAaWb%2BNeYOA2%2BNgBiep%2Frzpm0afQEj9UjGPCHQpD8SUrf%2F2F%2B%2FonwCS3sG7cvMQC7V67rfH3iNtVAxlGmuIM8HHzJajka3ac7jqzvjlu2p%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8254149/82541499411.77.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx,휴온스n 김정난 갱년기유산균yt1 메노락토 프로바이오틱스 프리미엄 징코,128000,,,41442,4.8
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,78,"GNM 루테인 지아잔틴 아스타잔틴 30캡슐, 3개",gnm 루테인 지아잔틴 아스타잔틴,GNM 자연의품격,36900,,0,,,47431,4.9,10.767052385387204,mid_price,high_review,low_price,high_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=Buyn33R%2FAabCUbpxn4PxTv%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTajOJSVeDOqmhhiLTyntJoiNH08mmIpsAZSIInFWkktpT%2BXB41R3z1fG%2B6lXR%2FW1%2F0QLMQxqc%2BHJeE%2B1g8rHvy6MHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEE0p3uOOMzxLZVj7cmqN8uvSuq9wXHxhJbM2m44kUImap8N5cFPiKvpvtZFiNlkFvPnO01g3Us5uZkCMxAoM1kwTcgSIL0dOMdxDIf0Z7XEuC2i%2F1wHOtSeeIXF2s7%2BOvC7V67rfH3iNtVAxlGmuIM8HHzJajka3ac7jqzvjlu2p%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8270424/82704246773.63.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx,gnm 루테인 지아잔틴 아스타잔틴,36900,,,47431,4.9
naver_shopping,건강식품,naver_buy_weekly,많이구매한BEST_주간,79,"고려은단 메가도스B 비타민B 컴플렉스 60정, 3개 (6개월분)",고려은단 메가도스b 비타민b 컴플렉스,고려은단몰,47900,,0,,,34838,4.9,10.458492727913868,high_price,high_review,mid_price,high_review,False,False,False,True,True,https://adcr.shopping.naver.com/adclk.nhn?x=HG%2BBN77N2RCZf9PA8hT4sf%2F%2F%2Fw%3D%3Dsmd8zBqMJQLjellaiFGSaxelHjPrOWjZx0d%2BfAbCirfJS0MlE9Zhp0ZdexlLGrR6%2FG7G5RJJUxF5j92Eo1iXTsoZdhCE9OcMVyJIwnPrYIuQK0ziEfw2%2FX1n2sRb2GAYeWMkho%2FmboYur%2B7CUmxZLTajOJSVeDOqmhhiLTyntJogjeGJzshHpLttQviUxIhv0mnMxCUM0cFkFwn057uRF56hGIZ8pA8IfZ%2FGjPqsS%2BteMHnypgMYOj%2BppYy8krfLQOruYZ0qvXRqoWGVrNJGunLEI7IotpuxDsxMpzOX3afg%2FWIA9jvcPh7wp%2BthoC3OXTe2y1de4HCKa0h%2BewmwyypLQb09RkuxvU%2BjHfVGNPZwtjqcXCzC1FizX6ay%2Fh7BEiqIUi72oWfN5ge5Vy2xBzWEyCjh3SBFkBxchBVuJiaWp8N5cFPiKvpvtZFiNlkFvluugc211bgE7Du40KJc%2FpXLZ%2Fio3F%2BkpJPFU4A4%2Bjfx0f24E0eDZ4wG1C5KCJnSzC7V67rfH3iNtVAxlGmuIM8HHzJajka3ac7jqzvjlu2p%2FOnYGuJ7aS5gkCprihO57Xlycpep0qsMgsOYv%2FbhZfXH24bSfM4oagza7GbmlT1A%3D,https://shopping-phinf.pstatic.net/main_8555626/85556265656.10.jpg?type=f450,2026-06-01,네이버쇼핑-건강식품-많이구매한BEST-주간-2026-06-01-12-03-53.xlsx,고려은단 메가도스b 비타민b 컴플렉스,47900,,,34838,4.9
